geocode,season_end_year,disease,total_cases_L1,peak_week,R0,alpha,beta,gamma,duration_weeks,rmse,success
3520905,2015,dengue,294.6219357833742,201513,3.044247148346719,0.67151155892744,0.9146009521215229,0.30043584096587816,11,0.6290185551225248,True
3520905,2023,dengue,187.7101182066495,202317,2.368215863866539,0.5777411952779845,0.7104753827736618,0.30000448591442286,17,0.4119445162111811,True
3520905,2024,dengue,206.04957595537,202420,1.744115156764256,0.42664336347191933,0.5405234941368702,0.3099127325627216,30,0.4591832749431968,True
3520905,2025,dengue,570.2969259771311,202511,2.571954476876346,0.6111906299311697,0.7715863430728075,0.3000000000038507,15,0.8807431835632432,True
3521002,2011,dengue,194.0756489283716,201114,2.3618086992728644,0.5765956826613975,0.7092581899204524,0.3003029797200821,17,0.2531885855864842,True
3521002,2013,dengue,138.4389970196799,201316,2.2315885556671153,0.5518887218432351,0.6701753249019732,0.3003131214309484,19,0.19401857028927455,True
3521002,2014,dengue,139.515843297968,201420,1.9431174927810522,0.4853630808661149,0.5899827965505238,0.3036269287587553,24,1.0945688391773496,True
3521002,2015,dengue,1993.5105710539303,201508,1.7832782735171244,0.4392350230187464,0.5349834820787254,0.30000000001322735,29,78.25416415193337,True
3521002,2020,dengue,1151.5329928803606,202006,2.810920823933198,0.6442446932387288,0.8432762471864722,0.30000000000231697,13,7.048198803415356,True
3521002,2021,dengue,421.353480501589,202116,2.738835040739547,0.6348812596869735,0.8216677262197877,0.3000062851532376,13,0.341546135681312,True
3521002,2024,dengue,554.7115284183988,202419,1.9027141179517146,0.4744349713048289,0.5713972242747708,0.300306398572311,25,0.7348811058461058,True
3521002,2025,dengue,289.01150917668866,202514,1.7386809640192071,0.42485135531227164,0.5222979416543454,0.300398953265687,30,1.2233218229389484,True
3521101,2013,dengue,53.50526653480158,201319,1.7362125281988297,0.42403364579023434,0.5386628091125942,0.31025165431297186,30,0.1467677202650543,True
3521101,2015,dengue,185.7228728221288,201512,3.515150754705324,0.7155171798360522,1.0646345472761338,0.30287023845308236,9,0.15214727172844053,True
3521101,2020,dengue,76.15698767289538,202010,1.9803045619017174,0.4950271694371676,0.594871405584243,0.3003938974987659,24,0.07874144268604213,True
3521101,2024,dengue,941.7050861098907,202418,2.1390835833977913,0.5325100862063712,0.6417815442080848,0.30002639877617954,20,2.3676781995297365,True
3521101,2025,dengue,336.6447410511926,202514,1.8163130985317326,0.449434130707763,0.5451907216833696,0.30016340361366645,28,0.29978431033146186,True
3521150,2013,dengue,73.34345864065122,201312,2.400202778462675,0.5833685349533267,0.7200608335724585,0.30000000001402216,16,0.16524014286100863,True
3521150,2015,dengue,98.17775038089671,201516,2.0185744859866466,0.5046008918956408,0.6055723458205047,0.30000000001214255,23,0.11825707663389311,True
3521150,2016,dengue,87.5677586799315,201612,1.9729677761619482,0.4931493498868395,0.5922349296896297,0.3001746591329107,24,0.07171265075734459,True
3521150,2019,dengue,355.1442880032777,201907,1.573327064166294,0.3644042470407131,0.4719986528692077,0.3000003391661732,33,4.3657669529479595,True
3521150,2020,dengue,72.84136499862358,202011,1.8408415457571115,0.45677019170668787,0.5522638161649462,0.30000616698261673,27,0.33422140213642365,True
3521150,2021,dengue,244.12289665365205,202113,2.1637863428693134,0.5378471616222799,0.6495450538597497,0.30018909029549246,20,0.1759101399531255,True
3521150,2024,dengue,70.07896121731724,202419,1.9897844154515199,0.49743299211986186,0.5990912206952836,0.3010834822320882,23,0.44651778568573924,True
3521150,2025,dengue,383.63636274411505,202514,1.6575873850993046,0.39671355550278226,0.4984634327056995,0.30071623202889963,34,1.454090219407686,True
3521200,2020,dengue,94.83043066800258,202017,2.3075405338204757,0.5666381650317746,0.6922818548878739,0.3000085349494158,18,0.18107256943027317,True
3521200,2024,dengue,141.24389550547215,202416,1.9387334417594502,0.4841993342352034,0.5816541836519507,0.30001761517255543,25,0.5927907817815659,True
3521309,2011,dengue,199.53972997735806,201110,2.023671729634206,0.5058487078925802,0.61422818367104,0.303521650609838,22,0.8171512938242964,True
3521309,2013,dengue,598.1290945001269,201307,1.7495584475189425,0.42842721178128973,0.5248675342663047,0.30000000000607124,30,13.446233388594669,True
3521309,2016,dengue,124.91922192510044,201605,2.6112772190237603,0.6170456385424082,0.8617214822737301,0.3299999999984258,14,0.06056040412442273,True
3521309,2019,dengue,930.8569723612262,201906,2.4673485117150316,0.594706627275403,0.7402045535607455,0.30000000001873917,17,14.175282252761658,True
3521309,2022,dengue,66.47742177377569,202215,1.8492275568749001,0.45923366960313483,0.5551245890198735,0.3001926869173449,26,0.28917043168371304,True
3521309,2023,dengue,67.60821492610953,202309,1.5346650911211854,0.34839203303345706,0.46040071170090774,0.30000077174137796,35,0.0636460582933223,True
3521309,2025,dengue,260.9154338440896,202511,1.9384675705024415,0.48412858939868425,0.5815414164929518,0.3000005908493063,24,0.9186064481629806,True
3521408,2011,dengue,108.18480409920386,201116,2.034400825046395,0.5084547805483736,0.6104837593676686,0.3000803734700346,22,0.1718734777982934,True
3521408,2013,dengue,48.884053732267525,201314,2.6784436357032546,0.62664885433087,0.8038813389552285,0.3001300188809688,14,0.03254577581771776,True
3521408,2015,dengue,610.6166245307344,201511,2.405501454198635,0.5842862625360007,0.7216680510720523,0.30000732271952324,17,2.5822585404596814,True
3521408,2019,dengue,115.31557938358841,201917,2.253086347429912,0.5561643693146973,0.6760620322433532,0.3000604184631161,18,0.21690118817550616,True
3521408,2020,dengue,62.375818772836986,202017,1.783725390109513,0.43937558687853606,0.5352202064820257,0.3000575141497344,29,0.16867260105976573,True
3521408,2021,dengue,418.12560010662264,202114,1.8054201910554082,0.4461123205809378,0.5419231153593311,0.30016453678992866,28,2.8113059654276515,True
3521408,2022,dengue,74.35717240853188,202217,2.34250617021327,0.5731067807992342,0.7043995798676704,0.3007034042533768,18,0.14107078911625898,True
3521408,2024,dengue,884.9032734220766,202416,1.9065024305899143,0.4754792944635388,0.5719719602111453,0.3000111361170226,25,3.6482050590564157,True
3521408,2025,dengue,419.70612379223854,202512,2.4065529683444558,0.584467903614051,0.7219658905048391,0.30000000000062427,16,3.35887206167896,True
3521507,2011,dengue,63.51483407345142,201106,2.8669849668343805,0.6512015195168033,0.8600954900922839,0.300000000014639,13,0.16217846018854878,True
3521507,2013,dengue,52.87369973375748,201312,3.4754949267033632,0.712271195588095,1.0522694776730306,0.3027682387300008,10,0.09513992932087798,True
3521507,2015,dengue,155.42069308126912,201510,1.84999687681222,0.4594585469121833,0.5549990630452394,0.3000000000008505,27,1.2207974747206802,True
3521507,2020,dengue,77.45887865414734,202014,1.7077219091449278,0.41442456488673307,0.5123165727508667,0.3000000000043265,32,0.2670025456001231,True
3521507,2023,dengue,175.11862320890708,202315,2.4701842975677115,0.5951719064101174,0.7448686362744946,0.30154374999789935,16,0.568773326486015,True
3521507,2024,dengue,349.70787121312895,202420,1.7234627538447387,0.41977278141394236,0.5687427087617332,0.32999999999592067,29,9.188865786907147,True
3521507,2025,dengue,349.8666829894262,202509,1.880833882162918,0.4683209349408244,0.5658239535705691,0.3008367506224866,26,1.5050027692455585,True
3521606,2013,dengue,170.62770463535537,201315,1.6675993203059551,0.4003355675291775,0.5004445709936138,0.3000988096479897,33,2.9336782603070013,True
3521606,2015,dengue,89.16620252236415,201518,1.7580495095495001,0.4311878052534199,0.5274231632439634,0.30000472704498266,30,0.16467991959655576,True
3521606,2019,dengue,270.724925865284,201921,1.9958583538619332,0.49896243986201405,0.5989245966127179,0.3000837185934636,23,1.7136141774419362,True
3521606,2021,dengue,256.10785084507313,202108,2.1066109724527777,0.5253039060953547,0.6332297753603662,0.30059170090768184,20,1.468214572613131,True
3521606,2022,dengue,111.91847349162661,202223,1.6194057991869937,0.3824895523394816,0.5132996597197881,0.3169679026575581,34,1.0314080473508571,True
3521606,2023,dengue,511.21085055453096,202309,1.8673877947984223,0.46449259078083116,0.5616814458596172,0.30078457587876045,26,1.568921997289106,True
3521606,2024,dengue,47.83972506603402,202406,1.4543584016250275,0.3124115768969672,0.4364278863498566,0.3000827621734875,34,0.08110168030494588,True
3521705,2024,dengue,765.658997903063,202420,2.4607496369005015,0.5936197713882121,0.7499865918613502,0.3047797226563912,16,2.2561685483789744,True
3521705,2025,dengue,65.94613764013671,202512,1.8862245898727992,0.46984043927269725,0.5658673769682334,0.30000000000338967,26,0.053730083460221366,True
3521804,2015,dengue,56.98281433666236,201509,2.4654333893420355,0.59439179970428,0.7396300168026496,0.3000000000000158,16,0.13631028036396628,True
3521804,2021,dengue,148.71921562739814,202114,2.4887095589008204,0.5981853340726242,0.7490569755831769,0.30098207840452473,16,0.2890250836918936,True
3521804,2024,dengue,1498.874752801317,202421,2.1226318647449696,0.5288867482821152,0.7004685151191985,0.3299999998838039,19,5.67700928969879,True
3521804,2025,dengue,229.40895117310367,202514,1.4467330454479879,0.3087874759297109,0.47742190499667914,0.3299999999992004,41,1.3904700953597973,True
3521903,2015,dengue,114.62022133240116,201510,1.8217422986770015,0.45107494033254475,0.5467698480953497,0.3001356714901052,28,0.2226734315251929,True
3521903,2016,dengue,53.61522312604627,201611,2.0813560744824753,0.5195440067847844,0.624425908155648,0.30000916989223486,21,0.0258647297343888,True
3521903,2019,dengue,74.24603886312224,201923,1.5830966263589,0.3683266180031057,0.4749289879288763,0.30000000001339544,38,0.11814525999458507,True
3521903,2020,dengue,149.6163896253397,202004,1.7904433779807545,0.4414791261772317,0.5373877476332899,0.30014227438979435,26,0.2061751092694658,True
3521903,2021,dengue,92.07135270946479,202117,1.737691345481517,0.4245238070614327,0.5213113384275758,0.30000226437401034,31,0.05520544450275229,True
3521903,2022,dengue,1096.590985855024,202213,2.386100246223325,0.5809061242993536,0.7158300738831918,0.3000000000067869,17,7.41837407476623,True
3521903,2023,dengue,61.87652512353834,202315,1.7808866959518255,0.43848196391543437,0.5342922536346417,0.30001473695612063,29,0.2160265659679027,True
3521903,2024,dengue,393.35079188070176,202418,1.8626301592690457,0.46312476740286906,0.5589842157259862,0.30010478083601366,26,0.6433246019245213,True
3521903,2025,dengue,602.3764933065052,202511,1.8892208943857527,0.47068127238496765,0.5667662683202437,0.3000000000023914,26,3.153669049535635,True
3522000,2023,dengue,79.20366541382957,202320,2.834384720894752,0.6471897436406154,0.8513337418080419,0.30035927569468934,13,0.07906821146459954,True
3522000,2024,dengue,493.7449367347986,202415,1.821374655029041,0.4509641400582378,0.5464668624765981,0.30002990376951577,28,0.7301650808061116,True
3522000,2025,dengue,132.59471656217957,202513,2.0516292670310112,0.5125825040275735,0.6156651810639028,0.300085980911578,22,0.3131215364396066,True
3522109,2013,dengue,191.7718361340239,201316,2.3841781914675075,0.5805682630690953,0.7167593063888287,0.30063160084005697,17,0.23019637501017695,True
3522109,2014,dengue,132.74124350738776,201421,1.8670760056966755,0.46440316465485143,0.5614626955686981,0.30071764291095127,26,0.14580101480590843,True
3522109,2015,dengue,4385.92683536627,201510,2.3246263522568444,0.5698233399835814,0.6973879056869894,0.30000000000427424,18,248.76345954239108,True
3522109,2019,dengue,524.7458282308733,201917,2.2425347097167867,0.5540760213578627,0.672760412915037,0.30000000000000043,19,11.793628149479934,True
3522109,2020,dengue,105.48534412580084,202017,1.7913955408459812,0.4417759912879134,0.5376426558017174,0.3001250385762473,29,0.15998634330211214,True
3522109,2021,dengue,920.0217838672502,202118,1.990517476289591,0.49761807574578926,0.5983944767434932,0.30062256868948767,24,1.4977419571157375,True
3522109,2022,dengue,99.69022704648971,202218,1.5128200264367437,0.33898283832520804,0.4992306086920399,0.3299999999787909,38,0.40819194217927685,True
3522109,2023,dengue,145.2015366479924,202310,1.6306110273528565,0.38673295885689807,0.4893195928287979,0.3000835788674643,34,0.8823680135288334,True
3522109,2024,dengue,7170.402112594584,202417,2.5925591023533405,0.6142807316939193,0.8555445037596334,0.32999999999345475,13,216.2626502953879,True
3522109,2025,dengue,802.6853794713586,202516,1.705300690121643,0.4135931535167162,0.5115902071919729,0.30000000009117456,32,9.572633300409976,True
3522208,2014,dengue,96.23454292467169,201417,2.6385826314281275,0.6210086475636535,0.7927815585993134,0.3004573550801485,14,0.031896435544744285,True
3522208,2015,dengue,1691.2835823764387,201514,2.462195374357298,0.5938583873503426,0.7386586123287054,0.30000000000873855,16,28.502820897882298,True
3522208,2016,dengue,168.11682490498853,201613,1.7233935143881487,0.4197494700709564,0.5687198597313641,0.32999999999029533,28,0.6908607185481033,True
3522208,2024,dengue,3905.3662029527313,202416,2.6202366238813,0.61835507874143,0.7860709872113507,0.3000000000179223,14,64.11840842720619,True
3522208,2025,dengue,90.37093904644789,202514,2.163841163396445,0.5378588701814124,0.6492538193222253,0.3000468936006063,20,0.07250912499852159,True
3522307,2015,dengue,475.5712098185459,201512,2.2812080069925464,0.5616357662542312,0.6846144752275491,0.3001104998443862,18,3.722682361174583,True
3522307,2019,dengue,133.27408856256972,201919,2.153374830890566,0.5356126645232347,0.6508723627396129,0.3022568822681155,20,0.4148295678963963,True
3522307,2020,dengue,57.58442514110931,202010,1.4262870632683737,0.29887886824937315,0.42865078121151856,0.3005361208488102,40,0.16295105624662193,True
3522307,2021,dengue,1639.8390761601245,202115,2.042172067321602,0.5103252972647189,0.6127362971642034,0.3000414641689982,23,9.333205859286018,True
3522307,2022,dengue,74.65142303295998,202217,1.7570287210158952,0.43085733998599024,0.5271134525685639,0.300002752524041,30,0.20094194170274987,True
3522307,2023,dengue,567.2806988133267,202317,2.3749841531754714,0.5789445589929724,0.7145427331496793,0.30086210562470506,17,1.3260500274102172,True
3522307,2024,dengue,5344.729031770388,202417,1.7308012506305999,0.42223291112387396,0.5192403751904023,0.30000000000070626,31,386.34578599298936,True
3522307,2025,dengue,450.00927787286184,202514,1.9839414112547609,0.49595285711207504,0.5954246105189342,0.3001220737372243,23,1.69885547637077,True
3522406,2015,dengue,225.93716460299137,201510,2.3591418734380136,0.5761170571133627,0.707742562040334,0.30000000000378524,17,2.073515218243601,True
3522406,2020,dengue,63.73637515224322,202013,2.204153391782838,0.546311067220623,0.6613076632387151,0.3000279679735964,19,0.10319450159910545,True
3522406,2021,dengue,359.4388682401652,202116,3.0992785599107617,0.6773442655542413,0.932043786626176,0.3007292725094748,11,0.509472527427157,True
3522406,2022,dengue,633.1527020806292,202217,2.9289404771559884,0.6585796099991067,0.8787180528389256,0.3000122603010915,12,0.9822595605074416,True
3522406,2023,dengue,53.561071496264454,202303,1.3691813824235222,0.2696365778579694,0.4107544147358882,0.3000000000064502,35,0.6771408333048454,True
3522406,2024,dengue,3554.7409262470205,202419,2.2344359904114244,0.5524597686882626,0.6703307971306791,0.30000000000324545,18,32.10122005328531,True
3522406,2025,dengue,463.59284346591187,202515,1.79301090086362,0.44227890666010955,0.5379032702603488,0.3000000000007043,29,0.7392814599575471,True
3522505,2011,dengue,111.98383862039546,201114,1.7786828735616977,0.4377862322373609,0.5336048620749085,0.3000000000035977,29,0.38311926980445116,True
3522505,2013,dengue,82.52608336172436,201313,1.7302694404312697,0.42205533043989385,0.5190808321311852,0.30000000000104277,31,0.12749786661948515,True
3522505,2014,dengue,405.8787780171679,201416,2.7829271176535335,0.6406661196204215,0.835873023544777,0.3003574970549555,13,2.4917244865717123,True
3522505,2015,dengue,1905.22104977936,201511,2.0210291975137,0.5052025961672326,0.606308759256367,0.30000000000111676,23,148.5136398863433,True
3522505,2016,dengue,131.0160454713114,201609,2.0979398178006523,0.5233419035593038,0.6360210983137031,0.3031646060183306,21,0.3137632995908515,True
3522505,2019,dengue,59.2674534122586,201917,2.2252944541646578,0.5506212680625292,0.7343471698697925,0.3299999999979578,17,0.1087081050211532,True
3522505,2024,dengue,1133.0457859510154,202416,2.154771718323763,0.5359137158260464,0.646692081990125,0.3001209253355148,20,3.434123767870556,True
3522505,2025,dengue,1815.0267820061856,202513,2.1577487502454415,0.5365540126549715,0.6473246251005824,0.30000000001248983,20,26.841613752217974,True
3522604,2012,dengue,79.48904921400461,201217,2.349705115259184,0.5744146814398474,0.7050011673910519,0.3000381464094003,18,0.19742937233009183,True
3522604,2013,dengue,58.92571427996708,201316,1.8689606975598314,0.46494326964412436,0.5607434521450645,0.30002955807320464,26,0.1401338533621506,True
3522604,2014,dengue,118.553466887766,201420,1.7073846805191943,0.41430890682707056,0.5122782579107488,0.30003681288447037,32,1.1444071429549023,True
3522604,2015,dengue,5048.683331056858,201505,2.0746792624447923,0.5179977849580446,0.62240377873954,0.30000000000294136,21,313.8573391549548,True
3522604,2016,dengue,70.82773609537007,201611,1.5489264620002887,0.35439155793839505,0.46631287752114836,0.30105553036969257,37,0.125981985184751,True
3522604,2019,dengue,177.31625328899844,201920,1.8090510968422555,0.4472240160902446,0.5427174188428437,0.30000115518581577,28,0.4248693988266228,True
3522604,2022,dengue,127.02436091153882,202218,2.45413184735606,0.5925239301721534,0.7374245325376773,0.3004828503130897,16,0.10645556710980049,True
3522604,2023,dengue,139.7078025431176,202318,2.2293923942856386,0.5514472900494358,0.6689739862693882,0.3000700944275656,19,0.2897827345782905,True
3522604,2024,dengue,10240.87708404887,202415,2.1567832521169596,0.5363465480277333,0.6470349756351694,0.3000000000000378,20,985.553454295547,True
3522604,2025,dengue,749.9252645386777,202513,1.722008483486186,0.41928276800616465,0.5172711282880091,0.30038825780974077,31,1.1849568945526177,True
3522653,2025,dengue,78.72119421444957,202516,3.0618937850786674,0.6734047389647425,0.9190524756644407,0.30015818319472765,12,0.11181989870663017,True
3522703,2013,dengue,290.7280943820599,201316,2.2447569119736066,0.5545174648239337,0.6747232455337198,0.3005774219625849,19,0.6308622189890623,True
3522703,2014,dengue,177.71772375375122,201420,2.0233141416822944,0.5057613746679271,0.6222746919157889,0.30755218831139863,22,0.17446635968589333,True
3522703,2015,dengue,755.1025991642424,201515,1.9271194527409479,0.4810908070188919,0.5781372604222246,0.3000007392380053,25,2.869810855901801,True
3522703,2016,dengue,1100.7096392318176,201612,1.7337316539931085,0.42320946976032137,0.5721314457306825,0.3299999999497943,28,10.216191743209968,True
3522703,2019,dengue,1016.4754679225531,201919,2.518284258926693,0.6029042406728915,0.7554852776931937,0.3000000000060302,15,6.274014623943426,True
3522703,2020,dengue,1653.8815756354998,202010,1.94731681138297,0.4864728768557144,0.58419504342948,0.3000000000074919,24,31.462357090316658,True
3522703,2021,dengue,128.3616249932091,202115,2.246387761227882,0.554840879540139,0.6763293275176999,0.3010741685789885,19,0.22412341308726091,True
3522703,2022,dengue,198.68105205842184,202221,1.9201097407969474,0.4791964340616558,0.5867472566854677,0.30558006358633255,24,1.8690367558203718,True
3522703,2023,dengue,4497.889203011344,202310,2.24609634735788,0.554783123539506,0.6738289042904205,0.3000000000369782,19,34.51482390541942,True
3522703,2024,dengue,173.35240396468666,202416,1.5949664952937357,0.3730275821149235,0.47861409676079514,0.3000778374799977,37,0.21182472734782665,True
3522703,2025,dengue,895.6722042615777,202513,1.7319405821850378,0.4226129866774138,0.5195821746859222,0.30000000001755883,31,3.197864555705111,True
3522802,2014,dengue,107.6863133181335,201418,2.5346217509025393,0.6054638134293941,0.7610217307230028,0.30025061153681604,15,0.19815015598685104,True
3522802,2021,dengue,153.59750139205656,202116,2.920669942156577,0.6576128012391514,0.8772639282431081,0.30036393896509583,13,0.06071328016937027,True
3522802,2022,dengue,458.82822386974107,202215,2.482194982176787,0.5971307624177696,0.745451286299349,0.30031939136611163,16,1.821558329117055,True
3522802,2024,dengue,767.7046148132129,202420,2.61039060076931,0.6169155682274947,0.7853637502308305,0.3008606259919015,15,4.995728837659438,True
3522802,2025,dengue,189.68029032142556,202515,2.439582772732331,0.5900938426122756,0.7348046312093159,0.30120094280971466,17,0.28513198902676806,True
3522901,2014,dengue,130.1347695247889,201413,4.024310786665961,0.7515102453534722,1.2072932360762652,0.30000000001900373,8,0.2092588963111626,True
3522901,2015,dengue,126.65665779687777,201511,2.831065685705371,0.6467761221333703,0.8493197057405906,0.3000000000102362,13,0.3411365493097582,True
3522901,2019,dengue,801.273113876677,201917,2.1552880959701914,0.5360249045732073,0.6465864287910976,0.30000000000001864,21,3.9354232302203687,True
3522901,2022,dengue,131.1671999353757,202218,2.741396773047329,0.6352224494346352,0.8593515457277207,0.313472151925118,13,0.930779464403627,True
3522901,2024,dengue,671.2865231239489,202418,2.0557824893841756,0.5135672158100942,0.6167872287140207,0.30002552891613726,22,0.679624409401009,True
3522901,2025,dengue,247.28828342933605,202513,2.0044059880687533,0.5010990757598461,0.6013217964211772,0.300000000000275,23,1.4542840271864679,True
3523008,2013,dengue,222.64051721065823,201306,1.5840303814533843,0.36869897717335626,0.47523114022126206,0.30001390490075486,31,3.5707035926515256,True
3523008,2015,dengue,75.07478474709234,201513,1.4557348820161828,0.3130617309829062,0.43672567689552944,0.3000035805219336,43,0.5590100811596516,True
3523008,2019,dengue,163.0062378833828,201907,2.377894552862982,0.579459905488239,0.7133683660884275,0.3000000000965278,17,0.34050317660978185,True
3523008,2021,dengue,51.58314975399043,202112,1.7398332547223987,0.4252322759748857,0.5221271194790623,0.30010181611476955,30,0.15978538501065884,True
3523107,2013,dengue,60.86395148923897,201315,1.940967606665977,0.484793050349917,0.5823139263442512,0.30001218173058475,25,0.03911916032910274,True
3523107,2014,dengue,84.63132700572672,201417,2.1992010913080966,0.5452894217121388,0.6662781493097546,0.3029637225732044,20,0.12177776474089712,True
3523107,2015,dengue,676.7012274908844,201514,2.410962064104113,0.5852278163606904,0.7266954700603716,0.30141306695773484,17,2.123481748202089,True
3523107,2016,dengue,79.81863939439856,201612,1.8644656937156168,0.4636533118466013,0.5593752769092992,0.30001907720519294,26,0.1495350924029689,True
3523107,2019,dengue,152.35999407362385,201920,2.2381885877759857,0.5532101247135447,0.6725591187302378,0.3004926047802512,19,0.5567405783228646,True
3523107,2021,dengue,81.93926488611005,202117,2.055969239656971,0.5136114000582784,0.6168884115935378,0.30004749083525334,22,0.12660808574374122,True
3523107,2022,dengue,191.90968907216669,202216,2.3835922217902916,0.5804651521941491,0.7177630111699274,0.30112659565184474,17,0.3025063996971075,True
3523107,2023,dengue,123.08112803365098,202319,2.01959436313258,0.5048510640280723,0.6062765179220702,0.30019717275387836,22,0.5707814085933092,True
3523107,2024,dengue,3645.6487657477064,202416,1.8428924877377646,0.4573747483080003,0.5528677463247355,0.30000000000184823,27,87.11481898880223,True
3523107,2025,dengue,236.6185123949761,202514,1.6658670663672264,0.39971200572401583,0.5002535251896547,0.3002961852655883,34,0.5082826526887539,True
3523206,2021,dengue,509.0009009342615,202115,2.3900128035352304,0.5815921996230179,0.7180532899536238,0.30043909760295107,17,0.6872561942209757,True
3523206,2022,dengue,71.73706458913189,202217,1.8529806003831684,0.4603289425732708,0.5559865373027912,0.30004984250122296,27,0.4292810690816275,True
3523206,2023,dengue,487.75567068401193,202317,2.311481624266091,0.5673770496369376,0.6991737673184557,0.30247861803376763,18,1.1857120339522569,True
3523206,2024,dengue,1623.3862804555633,202418,2.2894841688664895,0.5632203910389586,0.686845250663621,0.3000000000016048,18,9.543438103460838,True
3523206,2025,dengue,344.56303919865786,202515,1.9731316506461494,0.4931914453490592,0.5919765861278699,0.3000187980026639,24,0.385913927981487,True
3523305,2013,dengue,177.0081979652995,201314,2.463458033076503,0.5940665574273476,0.7433119095356137,0.30173516234304365,16,0.47514047864417447,True
3523305,2015,dengue,592.0523325830197,201513,1.8467734819784802,0.45851507520636325,0.6094352490113681,0.32999999997751195,25,25.539943170614816,True
3523305,2020,dengue,267.16165546796236,202009,2.0166871168329616,0.5041372597399163,0.6066415346739414,0.3008109337390032,23,2.7106487284207823,True
3523305,2024,dengue,105.98447122384002,202415,2.586485683657396,0.613375010610552,0.777284734719764,0.3005177023136087,15,0.5518783671333863,True
3523305,2025,dengue,50.14501554632692,202514,2.5329733622713304,0.6052070602498185,0.7604486107593649,0.30021974257063117,15,0.11654353202926977,True
3523404,2013,dengue,47.73354489660192,201313,1.6653291501097165,0.39951810731583165,0.49962333486804317,0.3000147657507386,33,0.09575085774341287,True
3523404,2014,dengue,73.91971642824042,201417,1.6991084458575059,0.4114560477654974,0.5097936494362627,0.3000359692632686,32,0.450102051215419,True
3523404,2015,dengue,212.9841412300782,201514,1.974242979168825,0.4934767348540809,0.5930977294184774,0.300417798455678,23,0.1225149525393807,True
3523404,2016,dengue,107.54469904055095,201613,1.721407464280623,0.41908001402915923,0.5680644632027076,0.3299999999942501,29,0.5736042119168613,True
3523404,2019,dengue,160.5158713256469,201917,2.1076840283507634,0.5255455815250981,0.6435068256992851,0.3053146567717843,20,0.1536385140363512,True
3523404,2021,dengue,50.86698407244813,202114,1.577704563581443,0.3661677711510411,0.4777937259037319,0.30284106221961093,38,0.1465695494149083,True
3523404,2022,dengue,241.79432818012063,202216,2.183170737426629,0.5419506212424178,0.6553689549824914,0.30019134268673603,20,0.3233822735012912,True
3523404,2023,dengue,62.40467437974228,202318,1.9821465215354077,0.4954964281725342,0.5946883226349277,0.3000223828934054,23,0.04322398020451347,True
3523404,2024,dengue,6004.259792036255,202414,2.017517469386721,0.5043413426779512,0.6052552408337059,0.300000000008768,23,28.02543557915965,True
3523404,2025,dengue,464.5484011818002,202515,2.193782787217769,0.5441663569307905,0.6590918085341804,0.3004362202012093,20,1.0156572409213338,True
3523503,2019,dengue,77.98470483622869,201915,2.2624074582231084,0.5579929705565069,0.6793599974573834,0.3002818943988771,19,0.2852850014394204,True
3523503,2024,dengue,257.3023370487743,202417,2.143666169887903,0.5335094549482524,0.6434998453682197,0.3001865936065361,20,0.4467852343221179,True
3523503,2025,dengue,341.74176025428665,202515,1.6624148593481645,0.39846543455939665,0.5485969035072997,0.3299999999533242,31,4.38931894315872,True
3523602,2015,dengue,694.0683574159262,201512,2.1449849825259397,0.5337962698356995,0.6434954947578237,0.30000000000001953,20,3.206016305277844,True
3523602,2019,dengue,72.72294764426032,201917,2.1777151392884906,0.5408031188474344,0.6533244478554823,0.30000454883595945,20,0.04571593612550934,True
3523602,2022,dengue,71.91548307279261,202217,2.704660638171186,0.6302678473273559,0.8177552870412644,0.3023504226372027,14,0.07117334012336989,True
3523602,2024,dengue,1113.9707390853926,202418,2.0943157199502163,0.5225170730114317,0.6282947159938204,0.3000000000041806,22,6.805144021160113,True
3523602,2025,dengue,260.12404194381065,202516,1.961217402843244,0.4901126216041803,0.5883832846813092,0.300009210518074,24,0.6316644162930901,True
3523701,2015,dengue,59.12861957459012,201516,2.3005408109128145,0.56531959995823,0.6911177372686327,0.3004153345118921,18,0.09762598811822924,True
3523701,2016,dengue,240.1388887806901,201608,2.4682988664345076,0.5948626750193691,0.742918475271858,0.3009840037503295,16,2.4028002666363424,True
3523701,2019,dengue,185.41778241634066,201904,2.2963179187842235,0.5645202296163564,0.703197014916582,0.30622807459033674,18,0.4041489589393799,True
3523701,2022,dengue,195.25714223018264,202212,2.5437781778229787,0.6068839615347978,0.7631334533488623,0.3000000000007739,15,2.7276815051192873,True
3523701,2024,dengue,161.62050471318585,202412,1.9969160922626357,0.4992278324188699,0.5993661097279512,0.3001458659431356,23,0.4004702401117302,True
3523701,2025,dengue,89.91370467618897,202512,1.8998971939198035,0.4736557308467655,0.5700377255162621,0.30003609002662907,26,0.11844203750396007,True
3523800,2014,dengue,269.68344972219694,201416,3.6869110812729566,0.7287702420925388,1.109568092587879,0.3009478851344539,9,0.6377234650328557,True
3523800,2015,dengue,104.49073536415136,201513,2.4348890362939573,0.5893036663707443,0.7316151181342223,0.3004716466454599,16,0.04957204917346946,True
3523800,2020,dengue,157.63488042763973,202014,2.1597597047601536,0.5369855276973731,0.6499845866228913,0.30095227038003913,20,0.29291053321529414,True
3523800,2024,dengue,180.39660330792927,202416,1.8693667160143488,0.4650594816772568,0.5609380416132674,0.30006848672754577,26,1.3628429287397805,True
